post_id,cmt_content,cmt_author,cmt_created_at
1532858,정상 작동했다고 우기던 입주민이 있었는데,소멸은신I모델YI인천,2024-08-08 15:27:00
1532858,구라쟁이죠 뭐,오징어감별사,2024-08-08 15:33:00
1532858,집값 떨어질 걱정부터 하는거겠죠,디피IeqeI인천,2024-08-08 15:37:00
1532858,이야 관리사무실 큰일났네요.,삼겹살Iix3I경북,2024-08-08 15:28:00
1532858,기사보니 지적받은게 한 두가지가 아니었네요;;,말랑I아이오닉6I경북,2024-08-08 15:29:00
1532858,역시,쁘미l부천,2024-08-08 15:30:00
1532858,CCTV 일부만 공개하고 전기차 화재로 크게 몰아간데 다 이유가 있었음. 관리사무소랑 짱츠 둘이 책임져야함.,윌팍l테슬라l안양,2024-08-08 15:34:00
1532858,2222,몽이Ie2008I김포,2024-08-08 15:35:00
1532858,벤츠 관리사무소 둘다 !,비숑I예정I인천,2024-08-08 15:55:00
1532858,333,컴초I아이오닉5NI김포,2024-08-08 18:04:00
1532858,"관리직원 고의로 판단되면 징역 받겠네요,,,",이솔 l ld4 l 충남,2024-08-08 15:49:00
1532858,스프링클러 있어도 효과없자고욧!! 이러면서 집값방어에만 신경쓰고있고 ...ㅠㅜ,비숑I예정I인천,2024-08-08 15:55:00
1532858,집값 떨어질까봐 ㄷㄷㄷ 하더니 이제 팩트가 들어나네요.,모삼I모델3I대전,2024-08-08 15:58:00
